posting_id,title_clean,contract_type,city,cluster_id,cluster_name,num_skills,silhouette_score
LI-FRA-20240213-001,Senior Data Analyst,Full-time,Frankfurt,3,ML & Research,8,0.61
SS-BER-20241222-001,Business Intelligence Analyst,Full-time,Berlin,2,Cloud Data Engineering,11,0.61
IND-MUN-20240220-003,Data Architect,Full-time,Munich,3,ML & Research,15,0.61
LI-MUN-20240531-001,ML Engineer,Full-time,Munich,1,Core Analytics & Student Entry,7,0.61
SS-FRA-20240623-001,ML Engineer,Full-time,Frankfurt,2,Cloud Data Engineering,10,0.61
LI-OTH-20240306-001,BI Engineer,Full-time,Other,3,ML & Research,13,0.61
IND-BER-20241231-001,Data Engineer,Full-time,Berlin,2,Cloud Data Engineering,14,0.61
SS-HAM-20240801-002,Data Scientist,Full-time,Hamburg,2,Cloud Data Engineering,13,0.61
LI-BER-20241030-001,Analytics Engineer,Full-time,Berlin,2,Cloud Data Engineering,13,0.61
LI-BER-20240831-001,Data Analyst,Full-time,Berlin,1,Core Analytics & Student Entry,8,0.61
SS-OTH-20240227-001,Werkstudent BI,Werkstudent,Other,2,Cloud Data Engineering,15,0.61
IND-FRA-20240117-001,Praktikant Business Intelligence,Praktikum,Frankfurt,1,Core Analytics & Student Entry,8,0.61
LI-ESS-20240807-001,Praktikant Analytics,Praktikum,Essen,1,Core Analytics & Student Entry,7,0.61
IND-BER-20241019-001,Praktikant Analytics,Praktikum,Berlin,2,Cloud Data Engineering,14,0.61
IND-MUN-20240503-001,Praktikant Data Analyst,Praktikum,Munich,1,Core Analytics & Student Entry,7,0.61
SS-MUN-20240408-001,Werkstudent Data Engineering,Werkstudent,Munich,1,Core Analytics & Student Entry,8,0.61
LI-OTH-20240106-001,Werkstudent Data Analytics,Werkstudent,Other,4,Enterprise BI & Reporting,7,0.61
IND-COL-20240517-001,Freelance Data Engineer,Freelance/Contract,Cologne,3,ML & Research,13,0.61
SS-DOR-20240226-001,Analytics Engineer,Full-time,Dortmund,2,Cloud Data Engineering,13,0.61
IND-BER-20250331-001,Praktikant Data Science,Praktikum,Berlin,1,Core Analytics & Student Entry,7,0.61
IND-COL-20240311-001,Werkstudent Data Engineering,Werkstudent,Cologne,2,Cloud Data Engineering,14,0.61
LI-DÜS-20241009-001,ML Engineer,Full-time,Düsseldorf,2,Cloud Data Engineering,16,0.61
SS-MUN-20250324-001,Senior Data Analyst,Full-time,Munich,3,ML & Research,13,0.61
SS-HAM-20240419-001,Senior Data Engineer,Full-time,Hamburg,4,Enterprise BI & Reporting,7,0.61
SS-COL-20240619-001,Werkstudent BI,Werkstudent,Cologne,3,ML & Research,13,0.61
IND-BER-20250319-002,BI Engineer,Full-time,Berlin,4,Enterprise BI & Reporting,5,0.61
SS-DOR-20241126-001,BI Engineer,Full-time,Dortmund,2,Cloud Data Engineering,13,0.61
LI-LEI-20240927-001,Praktikant Business Intelligence,Praktikum,Leipzig,1,Core Analytics & Student Entry,10,0.61
SS-COL-20240518-001,Werkstudent Data Science,Werkstudent,Cologne,1,Core Analytics & Student Entry,5,0.61
IND-MUN-20250109-001,Werkstudent Data Engineering,Werkstudent,Munich,1,Core Analytics & Student Entry,5,0.61
LI-STU-20240531-001,Data Analyst,Full-time,Stuttgart,1,Core Analytics & Student Entry,7,0.61
IND-HAM-20241011-001,Business Intelligence Analyst,Full-time,Hamburg,1,Core Analytics & Student Entry,6,0.61
IND-FRA-20241110-001,Data Scientist,Full-time,Frankfurt,4,Enterprise BI & Reporting,9,0.61
SS-MUN-20241216-001,Werkstudent Machine Learning,Werkstudent,Munich,1,Core Analytics & Student Entry,10,0.61
LI-MUN-20240619-001,Senior Data Analyst,Full-time,Munich,2,Cloud Data Engineering,13,0.61
SS-OTH-20240508-001,Business Intelligence Analyst,Full-time,Other,2,Cloud Data Engineering,10,0.61
IND-MUN-20250125-001,BI Engineer,Full-time,Munich,3,ML & Research,8,0.61
LI-FRA-20250323-001,Senior Data Analyst,Full-time,Frankfurt,3,ML & Research,13,0.61
SS-OTH-20240422-001,Data Analyst,Full-time,Other,2,Cloud Data Engineering,11,0.61
SS-HAM-20240221-001,Data Architect,Full-time,Hamburg,2,Cloud Data Engineering,10,0.61
IND-OTH-20241123-001,Data Engineer,Full-time,Other,1,Core Analytics & Student Entry,5,0.61
LI-HAM-20240827-001,Senior Data Engineer,Full-time,Hamburg,1,Core Analytics & Student Entry,8,0.61
LI-MUN-20241031-001,Praktikant Data Analyst,Praktikum,Munich,1,Core Analytics & Student Entry,9,0.61
IND-MUN-20240721-001,Senior Data Engineer,Full-time,Munich,4,Enterprise BI & Reporting,9,0.61
SS-MUN-20240324-001,Werkstudent BI,Werkstudent,Munich,1,Core Analytics & Student Entry,7,0.61
IND-FRA-20240226-001,Analytics Engineer,Full-time,Frankfurt,2,Cloud Data Engineering,12,0.61
LI-DOR-20240627-001,Business Intelligence Analyst,Full-time,Dortmund,2,Cloud Data Engineering,11,0.61
IND-MUN-20240623-001,Senior Data Analyst,Full-time,Munich,2,Cloud Data Engineering,10,0.61
SS-HAM-20250104-001,Business Intelligence Analyst,Full-time,Hamburg,3,ML & Research,13,0.61
SS-MUN-20240730-001,Analytics Engineer,Full-time,Munich,4,Enterprise BI & Reporting,10,0.61
SS-HAM-20240305-001,Praktikant Business Intelligence,Praktikum,Hamburg,1,Core Analytics & Student Entry,6,0.61
SS-MUN-20240323-001,Praktikant Data Science,Praktikum,Munich,3,ML & Research,13,0.61
IND-BER-20241108-001,Senior Data Engineer,Full-time,Berlin,2,Cloud Data Engineering,11,0.61
LI-MUN-20240729-001,Analytics Engineer,Full-time,Munich,3,ML & Research,12,0.61
SS-ESS-20240424-001,Data Architect,Full-time,Essen,4,Enterprise BI & Reporting,7,0.61
IND-MUN-20240614-001,Senior Data Analyst,Full-time,Munich,3,ML & Research,15,0.61
LI-FRA-20241230-001,BI Engineer,Full-time,Frankfurt,3,ML & Research,13,0.61
LI-HAM-20241225-001,Senior Data Analyst,Full-time,Hamburg,3,ML & Research,14,0.61
IND-MUN-20241021-001,Praktikant Data Analyst,Praktikum,Munich,1,Core Analytics & Student Entry,6,0.61
SS-BER-20240102-002,Werkstudent Machine Learning,Werkstudent,Berlin,4,Enterprise BI & Reporting,8,0.61
SS-BER-20240829-001,BI Engineer,Full-time,Berlin,1,Core Analytics & Student Entry,7,0.61
IND-MUN-20241118-001,Werkstudent Data Analytics,Werkstudent,Munich,2,Cloud Data Engineering,12,0.61
IND-OTH-20241212-001,Data Engineer,Full-time,Other,2,Cloud Data Engineering,16,0.61
LI-BER-20250204-001,Werkstudent Data Science,Werkstudent,Berlin,1,Core Analytics & Student Entry,6,0.61
IND-LEI-20240327-001,Praktikant Data Science,Praktikum,Leipzig,1,Core Analytics & Student Entry,5,0.61
LI-ESS-20240624-001,Senior Data Engineer,Full-time,Essen,2,Cloud Data Engineering,11,0.61
IND-BER-20241129-002,Senior Data Engineer,Full-time,Berlin,3,ML & Research,8,0.61
SS-OTH-20241229-001,BI Engineer,Full-time,Other,1,Core Analytics & Student Entry,7,0.61
SS-DÜS-20240605-001,Werkstudent BI,Werkstudent,Düsseldorf,4,Enterprise BI & Reporting,6,0.61
LI-STU-20240522-002,Praktikant Business Intelligence,Praktikum,Stuttgart,1,Core Analytics & Student Entry,8,0.61
SS-OTH-20250314-001,Werkstudent Data Engineering,Werkstudent,Other,1,Core Analytics & Student Entry,7,0.61
SS-STU-20241125-001,Senior Data Engineer,Full-time,Stuttgart,2,Cloud Data Engineering,12,0.61
SS-MUN-20240326-001,Senior Data Analyst,Full-time,Munich,2,Cloud Data Engineering,12,0.61
IND-MUN-20240130-001,Praktikant Business Intelligence,Praktikum,Munich,1,Core Analytics & Student Entry,7,0.61
SS-DOR-20240125-001,Senior Data Engineer,Full-time,Dortmund,1,Core Analytics & Student Entry,7,0.61
SS-DOR-20240430-001,Praktikant Data Analyst,Praktikum,Dortmund,1,Core Analytics & Student Entry,5,0.61
IND-BER-20241223-001,Data Engineer,Full-time,Berlin,1,Core Analytics & Student Entry,6,0.61
LI-FRA-20240413-001,Werkstudent Data Science,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,4,0.61
IND-BER-20241226-002,Data Analyst,Full-time,Berlin,2,Cloud Data Engineering,15,0.61
LI-STU-20241126-001,Data Architect,Full-time,Stuttgart,1,Core Analytics & Student Entry,6,0.61
SS-HAM-20241222-001,Werkstudent Data Analytics,Werkstudent,Hamburg,2,Cloud Data Engineering,12,0.61
LI-BER-20241005-002,Data Analyst,Full-time,Berlin,1,Core Analytics & Student Entry,10,0.61
SS-HAM-20250129-001,Data Analyst,Full-time,Hamburg,2,Cloud Data Engineering,14,0.61
SS-FRA-20240825-001,Werkstudent Data Analytics,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,8,0.61
LI-MUN-20250131-001,Data Architect,Full-time,Munich,2,Cloud Data Engineering,10,0.61
LI-MUN-20240310-001,Werkstudent Data Analytics,Werkstudent,Munich,4,Enterprise BI & Reporting,7,0.61
LI-BER-20240726-001,ML Engineer,Full-time,Berlin,2,Cloud Data Engineering,13,0.61
IND-BER-20240701-001,Data Engineer,Full-time,Berlin,2,Cloud Data Engineering,9,0.61
IND-MUN-20240211-001,Werkstudent Machine Learning,Werkstudent,Munich,1,Core Analytics & Student Entry,6,0.61
IND-BER-20241129-001,Werkstudent Data Analytics,Werkstudent,Berlin,1,Core Analytics & Student Entry,4,0.61
IND-HAM-20250329-001,Werkstudent Machine Learning,Werkstudent,Hamburg,1,Core Analytics & Student Entry,6,0.61
LI-ESS-20240307-001,Senior Data Engineer,Full-time,Essen,3,ML & Research,12,0.61
IND-MUN-20240810-001,Business Intelligence Analyst,Full-time,Munich,3,ML & Research,12,0.61
SS-BER-20240506-001,Analytics Engineer,Full-time,Berlin,3,ML & Research,16,0.61
SS-MUN-20240107-002,Data Analyst,Full-time,Munich,2,Cloud Data Engineering,11,0.61
IND-BER-20250110-003,Praktikant Business Intelligence,Praktikum,Berlin,1,Core Analytics & Student Entry,7,0.61
IND-BER-20240702-001,Werkstudent Data Science,Werkstudent,Berlin,1,Core Analytics & Student Entry,8,0.61
IND-BER-20250223-001,Werkstudent BI,Werkstudent,Berlin,1,Core Analytics & Student Entry,10,0.61
SS-DOR-20240529-001,Data Scientist,Full-time,Dortmund,2,Cloud Data Engineering,13,0.61
SS-ESS-20241110-002,Data Engineer,Full-time,Essen,4,Enterprise BI & Reporting,5,0.61
SS-MUN-20250227-001,Freelance Data Engineer,Freelance/Contract,Munich,3,ML & Research,13,0.61
LI-COL-20240806-001,Data Engineer,Full-time,Cologne,2,Cloud Data Engineering,10,0.61
IND-OTH-20240814-001,Senior Data Engineer,Full-time,Other,4,Enterprise BI & Reporting,5,0.61
IND-HAM-20250112-001,Senior Data Engineer,Full-time,Hamburg,1,Core Analytics & Student Entry,6,0.61
IND-MUN-20240509-001,Data Engineer,Full-time,Munich,3,ML & Research,11,0.61
LI-HAM-20240119-001,Data Engineer,Full-time,Hamburg,2,Cloud Data Engineering,14,0.61
SS-MUN-20240804-001,Werkstudent Machine Learning,Werkstudent,Munich,1,Core Analytics & Student Entry,7,0.61
IND-STU-20250309-001,Data Scientist,Full-time,Stuttgart,4,Enterprise BI & Reporting,10,0.61
SS-STU-20241016-001,Praktikant Data Analyst,Praktikum,Stuttgart,1,Core Analytics & Student Entry,6,0.61
IND-ESS-20240330-001,Business Intelligence Analyst,Full-time,Essen,4,Enterprise BI & Reporting,9,0.61
IND-MUN-20250203-001,Praktikant Data Analyst,Praktikum,Munich,1,Core Analytics & Student Entry,7,0.61
IND-STU-20240927-001,Data Scientist,Full-time,Stuttgart,2,Cloud Data Engineering,11,0.61
SS-BER-20240707-001,Data Scientist,Full-time,Berlin,1,Core Analytics & Student Entry,7,0.61
LI-BER-20250207-001,Freelance BI Consultant,Freelance/Contract,Berlin,1,Core Analytics & Student Entry,8,0.61
SS-MUN-20250305-001,Werkstudent BI,Werkstudent,Munich,1,Core Analytics & Student Entry,5,0.61
IND-DOR-20240817-001,Data Scientist,Full-time,Dortmund,4,Enterprise BI & Reporting,7,0.61
SS-DOR-20240312-001,Senior Data Analyst,Full-time,Dortmund,3,ML & Research,14,0.61
SS-MUN-20241130-001,Werkstudent BI,Werkstudent,Munich,1,Core Analytics & Student Entry,10,0.61
LI-ESS-20241130-001,Werkstudent Data Engineering,Werkstudent,Essen,2,Cloud Data Engineering,9,0.61
SS-BER-20240904-001,Business Intelligence Analyst,Full-time,Berlin,2,Cloud Data Engineering,10,0.61
IND-HAM-20240416-001,Praktikant Business Intelligence,Praktikum,Hamburg,1,Core Analytics & Student Entry,8,0.61
IND-OTH-20250112-001,Praktikant Business Intelligence,Praktikum,Other,1,Core Analytics & Student Entry,11,0.61
IND-MUN-20240218-001,Contract Data Analyst,Freelance/Contract,Munich,1,Core Analytics & Student Entry,9,0.61
LI-FRA-20240321-001,BI Engineer,Full-time,Frankfurt,3,ML & Research,12,0.61
SS-HAM-20240731-001,Werkstudent Data Engineering,Werkstudent,Hamburg,1,Core Analytics & Student Entry,6,0.61
IND-FRA-20240422-001,Werkstudent Data Analytics,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,5,0.61
IND-ESS-20240225-001,Werkstudent Data Analytics,Werkstudent,Essen,1,Core Analytics & Student Entry,7,0.61
SS-BER-20250311-003,Werkstudent Machine Learning,Werkstudent,Berlin,3,ML & Research,10,0.61
SS-MUN-20240511-001,Praktikant Business Intelligence,Praktikum,Munich,1,Core Analytics & Student Entry,8,0.61
IND-STU-20250116-001,Praktikant Data Science,Praktikum,Stuttgart,1,Core Analytics & Student Entry,5,0.61
SS-MUN-20240428-001,ML Engineer,Full-time,Munich,3,ML & Research,15,0.61
SS-ESS-20240621-001,Business Intelligence Analyst,Full-time,Essen,3,ML & Research,10,0.61
SS-MUN-20241201-002,Data Engineer,Full-time,Munich,4,Enterprise BI & Reporting,9,0.61
IND-MUN-20240517-001,Senior Data Engineer,Full-time,Munich,2,Cloud Data Engineering,8,0.61
SS-BER-20250311-004,Data Analyst,Full-time,Berlin,4,Enterprise BI & Reporting,8,0.61
IND-MUN-20240920-001,Werkstudent Machine Learning,Werkstudent,Munich,1,Core Analytics & Student Entry,9,0.61
LI-MUN-20240925-002,Senior Data Analyst,Full-time,Munich,2,Cloud Data Engineering,16,0.61
IND-HAM-20240209-001,Werkstudent Machine Learning,Werkstudent,Hamburg,1,Core Analytics & Student Entry,7,0.61
IND-MUN-20240331-001,Werkstudent Machine Learning,Werkstudent,Munich,4,Enterprise BI & Reporting,7,0.61
LI-MUN-20240307-001,Data Scientist,Full-time,Munich,3,ML & Research,9,0.61
SS-DOR-20241005-001,Data Analyst,Full-time,Dortmund,3,ML & Research,11,0.61
IND-HAM-20241118-001,Senior Data Analyst,Full-time,Hamburg,3,ML & Research,16,0.61
LI-HAM-20241214-001,Senior Data Analyst,Full-time,Hamburg,1,Core Analytics & Student Entry,8,0.61
SS-STU-20250301-001,Data Analyst,Full-time,Stuttgart,4,Enterprise BI & Reporting,10,0.61
SS-MUN-20241002-001,Senior Data Analyst,Full-time,Munich,1,Core Analytics & Student Entry,7,0.61
IND-MUN-20240108-001,Data Analyst,Full-time,Munich,3,ML & Research,11,0.61
SS-MUN-20250317-001,Data Engineer,Full-time,Munich,4,Enterprise BI & Reporting,8,0.61
IND-COL-20241110-001,Business Intelligence Analyst,Full-time,Cologne,1,Core Analytics & Student Entry,8,0.61
LI-MUN-20240410-001,Data Engineer,Full-time,Munich,3,ML & Research,11,0.61
SS-BER-20240806-001,ML Engineer,Full-time,Berlin,3,ML & Research,15,0.61
SS-BER-20241220-001,Analytics Engineer,Full-time,Berlin,3,ML & Research,9,0.61
IND-MUN-20240925-001,ML Engineer,Full-time,Munich,3,ML & Research,10,0.61
IND-MUN-20240506-001,Senior Data Engineer,Full-time,Munich,1,Core Analytics & Student Entry,9,0.61
LI-BER-20240105-001,Senior Data Engineer,Full-time,Berlin,4,Enterprise BI & Reporting,8,0.61
LI-BER-20240910-001,Contract Data Analyst,Freelance/Contract,Berlin,4,Enterprise BI & Reporting,9,0.61
LI-LEI-20241226-001,Data Architect,Full-time,Leipzig,2,Cloud Data Engineering,11,0.61
IND-MUN-20240303-002,Analytics Engineer,Full-time,Munich,2,Cloud Data Engineering,8,0.61
LI-BER-20241224-002,Werkstudent Machine Learning,Werkstudent,Berlin,1,Core Analytics & Student Entry,8,0.61
IND-MUN-20250113-001,Senior Data Analyst,Full-time,Munich,1,Core Analytics & Student Entry,6,0.61
IND-OTH-20240909-001,Senior Data Engineer,Full-time,Other,2,Cloud Data Engineering,13,0.61
LI-FRA-20250120-002,Data Analyst,Full-time,Frankfurt,3,ML & Research,13,0.61
IND-BER-20240413-001,ML Engineer,Full-time,Berlin,2,Cloud Data Engineering,11,0.61
SS-BER-20241001-001,Werkstudent Data Engineering,Werkstudent,Berlin,3,ML & Research,14,0.61
IND-BER-20240221-001,Freelance BI Consultant,Freelance/Contract,Berlin,2,Cloud Data Engineering,13,0.61
SS-BER-20240423-001,Data Analyst,Full-time,Berlin,2,Cloud Data Engineering,21,0.61
IND-MUN-20240304-002,Freelance Data Engineer,Freelance/Contract,Munich,3,ML & Research,10,0.61
SS-COL-20240406-002,BI Engineer,Full-time,Cologne,1,Core Analytics & Student Entry,6,0.61
LI-HAM-20240120-001,ML Engineer,Full-time,Hamburg,2,Cloud Data Engineering,11,0.61
IND-MUN-20240701-001,Data Architect,Full-time,Munich,3,ML & Research,11,0.61
LI-OTH-20240307-001,Werkstudent BI,Werkstudent,Other,1,Core Analytics & Student Entry,9,0.61
LI-BER-20250219-001,Werkstudent Data Analytics,Werkstudent,Berlin,3,ML & Research,9,0.61
SS-ESS-20250224-001,Senior Data Engineer,Full-time,Essen,2,Cloud Data Engineering,15,0.61
IND-BER-20240802-001,Werkstudent Data Engineering,Werkstudent,Berlin,1,Core Analytics & Student Entry,6,0.61
LI-FRA-20240517-001,Business Intelligence Analyst,Full-time,Frankfurt,1,Core Analytics & Student Entry,5,0.61
IND-BER-20240329-002,Data Engineer,Full-time,Berlin,2,Cloud Data Engineering,14,0.61
IND-DOR-20250205-001,Werkstudent BI,Werkstudent,Dortmund,1,Core Analytics & Student Entry,9,0.61
SS-COL-20240930-001,Praktikant Analytics,Praktikum,Cologne,1,Core Analytics & Student Entry,6,0.61
SS-MUN-20250103-001,Praktikant Business Intelligence,Praktikum,Munich,1,Core Analytics & Student Entry,6,0.61
IND-HAM-20241217-002,Data Analyst,Full-time,Hamburg,3,ML & Research,10,0.61
SS-HAM-20240528-001,Data Analyst,Full-time,Hamburg,3,ML & Research,9,0.61
SS-MUN-20240113-001,Werkstudent Data Engineering,Werkstudent,Munich,1,Core Analytics & Student Entry,8,0.61
IND-COL-20250323-001,Business Intelligence Analyst,Full-time,Cologne,3,ML & Research,9,0.61
SS-BER-20240930-001,Data Engineer,Full-time,Berlin,1,Core Analytics & Student Entry,10,0.61
SS-STU-20240811-001,Data Scientist,Full-time,Stuttgart,3,ML & Research,14,0.61
IND-BER-20240531-002,Data Engineer,Full-time,Berlin,3,ML & Research,10,0.61
IND-LEI-20240517-001,Werkstudent BI,Werkstudent,Leipzig,2,Cloud Data Engineering,10,0.61
IND-MUN-20240928-001,Praktikant Data Science,Praktikum,Munich,1,Core Analytics & Student Entry,8,0.61
IND-BER-20241006-001,Analytics Engineer,Full-time,Berlin,4,Enterprise BI & Reporting,10,0.61
IND-COL-20240328-001,Werkstudent BI,Werkstudent,Cologne,1,Core Analytics & Student Entry,6,0.61
SS-MUN-20241101-001,Werkstudent Data Analytics,Werkstudent,Munich,1,Core Analytics & Student Entry,9,0.61
SS-MUN-20240814-002,Praktikant Business Intelligence,Praktikum,Munich,3,ML & Research,12,0.61
SS-DOR-20240916-003,Business Intelligence Analyst,Full-time,Dortmund,4,Enterprise BI & Reporting,9,0.61
SS-BER-20240821-001,Senior Data Analyst,Full-time,Berlin,2,Cloud Data Engineering,12,0.61
LI-ESS-20240211-001,Data Architect,Full-time,Essen,4,Enterprise BI & Reporting,9,0.61
SS-HAM-20240518-001,Senior Data Engineer,Full-time,Hamburg,2,Cloud Data Engineering,9,0.61
SS-FRA-20240507-001,Business Intelligence Analyst,Full-time,Frankfurt,3,ML & Research,11,0.61
SS-DOR-20250317-001,Business Intelligence Analyst,Full-time,Dortmund,2,Cloud Data Engineering,12,0.61
SS-MUN-20240908-001,Analytics Engineer,Full-time,Munich,2,Cloud Data Engineering,13,0.61
IND-FRA-20250109-001,Data Architect,Full-time,Frankfurt,1,Core Analytics & Student Entry,9,0.61
SS-BER-20240604-002,Business Intelligence Analyst,Full-time,Berlin,2,Cloud Data Engineering,11,0.61
IND-MUN-20250303-002,Analytics Engineer,Full-time,Munich,2,Cloud Data Engineering,11,0.61
SS-COL-20240327-001,Praktikant Data Science,Praktikum,Cologne,1,Core Analytics & Student Entry,7,0.61
SS-BER-20240825-002,Data Architect,Full-time,Berlin,1,Core Analytics & Student Entry,8,0.61
IND-LEI-20240824-001,BI Engineer,Full-time,Leipzig,3,ML & Research,13,0.61
SS-OTH-20241006-001,Werkstudent BI,Werkstudent,Other,1,Core Analytics & Student Entry,9,0.61
IND-COL-20240127-001,Werkstudent BI,Werkstudent,Cologne,1,Core Analytics & Student Entry,8,0.61
LI-MUN-20240621-002,Business Intelligence Analyst,Full-time,Munich,4,Enterprise BI & Reporting,8,0.61
IND-ESS-20250123-001,Praktikant Analytics,Praktikum,Essen,1,Core Analytics & Student Entry,6,0.61
IND-FRA-20240607-001,Werkstudent BI,Werkstudent,Frankfurt,2,Cloud Data Engineering,11,0.61
LI-FRA-20240803-001,Werkstudent Data Science,Werkstudent,Frankfurt,3,ML & Research,14,0.61
SS-MUN-20240913-001,Data Scientist,Full-time,Munich,2,Cloud Data Engineering,15,0.61
IND-BER-20240206-001,BI Engineer,Full-time,Berlin,3,ML & Research,12,0.61
SS-BER-20240509-001,Contract Data Analyst,Freelance/Contract,Berlin,2,Cloud Data Engineering,14,0.61
IND-STU-20250314-001,Praktikant Analytics,Praktikum,Stuttgart,1,Core Analytics & Student Entry,8,0.61
SS-MUN-20240220-001,Senior Data Engineer,Full-time,Munich,2,Cloud Data Engineering,12,0.61
LI-MUN-20241119-002,Analytics Engineer,Full-time,Munich,4,Enterprise BI & Reporting,7,0.61
