posting_id,skill,category,confidence_score,extraction_method,contract_type,city,cluster_id
LI-FRA-20250210-001,Kubernetes,DevOps,0.795,TF-IDF,Full-time,Frankfurt,2
LI-FRA-20250210-001,dbt,DataEngineering,0.86,NER,Full-time,Frankfurt,2
LI-BER-20240706-001,Python,Programming,0.91,TF-IDF,Werkstudent,Berlin,1
LI-BER-20240706-001,BigQuery,Database,0.873,NER,Werkstudent,Berlin,1
LI-BER-20240706-001,Excel,Office,0.83,NER,Werkstudent,Berlin,1
LI-BER-20240706-001,Power BI,Visualization,0.819,NER,Werkstudent,Berlin,1
LI-BER-20240706-001,Machine Learning,ML,0.964,NER,Werkstudent,Berlin,1
LI-BER-20240706-001,Tableau,Visualization,0.896,TF-IDF,Werkstudent,Berlin,1
SS-BER-20240129-001,Python,Programming,0.889,NER,Praktikum,Berlin,1
SS-BER-20240129-001,Pandas,Programming,0.784,NER,Praktikum,Berlin,1
SS-BER-20240129-001,Excel,Office,0.842,NER,Praktikum,Berlin,1
SS-BER-20240129-001,Matplotlib,Programming,0.903,TF-IDF,Praktikum,Berlin,1
SS-BER-20240129-001,Power BI,Visualization,0.858,TF-IDF,Praktikum,Berlin,1
SS-BER-20240129-001,Git,DevOps,0.93,NER,Praktikum,Berlin,1
SS-BER-20240129-001,NumPy,Programming,0.872,NER,Praktikum,Berlin,1
SS-BER-20240129-001,SQL,Database,0.789,NER,Praktikum,Berlin,1
SS-BER-20240129-001,Jupyter,Programming,0.951,TF-IDF,Praktikum,Berlin,1
SS-BER-20240129-001,Tableau,Visualization,0.863,TF-IDF,Praktikum,Berlin,1
SS-BER-20240129-001,Machine Learning,ML,0.938,TF-IDF,Praktikum,Berlin,1
SS-BER-20240129-001,Looker,Visualization,0.892,NER,Praktikum,Berlin,1
SS-STU-20250228-001,Python,Programming,0.932,NER,Full-time,Stuttgart,4
SS-STU-20250228-001,SSRS,Enterprise,0.837,NER,Full-time,Stuttgart,4
SS-STU-20250228-001,Excel,Office,0.94,NER,Full-time,Stuttgart,4
SS-STU-20250228-001,Power BI,Visualization,0.791,NER,Full-time,Stuttgart,4
SS-STU-20250228-001,MicroStrategy,Enterprise,0.882,TF-IDF,Full-time,Stuttgart,4
SS-STU-20250228-001,SQL,Database,0.861,NER,Full-time,Stuttgart,4
SS-STU-20250228-001,SAP,Enterprise,0.924,NER,Full-time,Stuttgart,4
SS-STU-20250228-001,Cognos,Enterprise,0.878,NER,Full-time,Stuttgart,4
SS-STU-20250228-001,R,Programming,0.9,NER,Full-time,Stuttgart,4
SS-STU-20250228-001,Tableau,Visualization,0.878,NER,Full-time,Stuttgart,4
IND-BER-20240314-001,FastAPI,Programming,0.889,TF-IDF,Full-time,Berlin,2
IND-BER-20240314-001,Python,Programming,0.943,NER,Full-time,Berlin,2
IND-BER-20240314-001,Kafka,BigData,0.908,NER,Full-time,Berlin,2
IND-BER-20240314-001,Git,DevOps,0.841,NER,Full-time,Berlin,2
IND-BER-20240314-001,Azure,Cloud,0.822,NER,Full-time,Berlin,2
IND-BER-20240314-001,SQL,Database,0.784,NER,Full-time,Berlin,2
IND-BER-20240314-001,Airflow,DataEngineering,0.942,NER,Full-time,Berlin,2
IND-BER-20240314-001,Spark,BigData,0.863,TF-IDF,Full-time,Berlin,2
IND-BER-20240314-001,Terraform,DataEngineering,0.852,NER,Full-time,Berlin,2
IND-BER-20240314-001,dbt,DataEngineering,0.796,TF-IDF,Full-time,Berlin,2
IND-BER-20240314-001,Databricks,Cloud,0.903,NER,Full-time,Berlin,2
IND-BER-20240314-001,AWS,Cloud,0.924,TF-IDF,Full-time,Berlin,2
SS-HAM-20241215-002,Python,Programming,0.943,NER,Full-time,Hamburg,2
SS-HAM-20241215-002,Kafka,BigData,0.952,TF-IDF,Full-time,Hamburg,2
SS-HAM-20241215-002,Azure,Cloud,0.867,TF-IDF,Full-time,Hamburg,2
SS-HAM-20241215-002,Airflow,DataEngineering,0.851,TF-IDF,Full-time,Hamburg,2
SS-HAM-20241215-002,Spark,BigData,0.789,NER,Full-time,Hamburg,2
SS-HAM-20241215-002,Terraform,DataEngineering,0.854,TF-IDF,Full-time,Hamburg,2
SS-HAM-20241215-002,dbt,DataEngineering,0.808,NER,Full-time,Hamburg,2
SS-HAM-20241215-002,AWS,Cloud,0.922,NER,Full-time,Hamburg,2
IND-OTH-20240531-001,SQL,Database,0.828,NER,Full-time,Other,1
IND-OTH-20240531-001,R,Programming,0.82,TF-IDF,Full-time,Other,1
IND-OTH-20240531-001,Seaborn,Programming,0.829,TF-IDF,Full-time,Other,1
IND-OTH-20240531-001,Excel,Office,0.928,TF-IDF,Full-time,Other,1
IND-OTH-20240531-001,Tableau,Visualization,0.922,NER,Full-time,Other,1
IND-ESS-20240820-001,Python,Programming,0.824,TF-IDF,Full-time,Essen,3
IND-ESS-20240820-001,Matplotlib,Programming,0.794,NER,Full-time,Essen,3
IND-ESS-20240820-001,TensorFlow,ML,0.817,NER,Full-time,Essen,3
IND-ESS-20240820-001,NumPy,Programming,0.864,TF-IDF,Full-time,Essen,3
IND-ESS-20240820-001,SQL,Database,0.797,NER,Full-time,Essen,3
IND-ESS-20240820-001,Jupyter,Programming,0.865,NER,Full-time,Essen,3
IND-ESS-20240820-001,Machine Learning,ML,0.939,TF-IDF,Full-time,Essen,3
IND-ESS-20240820-001,MLflow,ML,0.837,NER,Full-time,Essen,3
IND-ESS-20240820-001,Scikit-learn,ML,0.868,TF-IDF,Full-time,Essen,3
IND-ESS-20240820-001,R,Programming,0.813,TF-IDF,Full-time,Essen,3
LI-ESS-20240423-002,FastAPI,Programming,0.949,TF-IDF,Praktikum,Essen,2
LI-ESS-20240423-002,Python,Programming,0.827,TF-IDF,Praktikum,Essen,2
LI-ESS-20240423-002,GCP,Cloud,0.864,NER,Praktikum,Essen,2
LI-ESS-20240423-002,BigQuery,Database,0.912,TF-IDF,Praktikum,Essen,2
LI-ESS-20240423-002,Kafka,BigData,0.897,TF-IDF,Praktikum,Essen,2
LI-ESS-20240423-002,Git,DevOps,0.954,TF-IDF,Praktikum,Essen,2
LI-ESS-20240423-002,Azure,Cloud,0.873,TF-IDF,Praktikum,Essen,2
LI-ESS-20240423-002,Airflow,DataEngineering,0.83,TF-IDF,Praktikum,Essen,2
LI-ESS-20240423-002,Spark,BigData,0.964,NER,Praktikum,Essen,2
LI-ESS-20240423-002,Snowflake,Database,0.897,NER,Praktikum,Essen,2
LI-ESS-20240423-002,Kubernetes,DevOps,0.904,NER,Praktikum,Essen,2
LI-ESS-20240423-002,dbt,DataEngineering,0.939,NER,Praktikum,Essen,2
LI-ESS-20240423-002,Databricks,Cloud,0.806,NER,Praktikum,Essen,2
LI-ESS-20240423-002,AWS,Cloud,0.941,TF-IDF,Praktikum,Essen,2
LI-OTH-20240627-001,FastAPI,Programming,0.922,NER,Full-time,Other,2
LI-OTH-20240627-001,Python,Programming,0.947,NER,Full-time,Other,2
LI-OTH-20240627-001,Git,DevOps,0.963,NER,Full-time,Other,2
LI-OTH-20240627-001,Azure,Cloud,0.87,TF-IDF,Full-time,Other,2
LI-OTH-20240627-001,SQL,Database,0.86,TF-IDF,Full-time,Other,2
LI-OTH-20240627-001,AWS,Cloud,0.833,NER,Full-time,Other,2
LI-OTH-20240627-001,R,Programming,0.946,NER,Full-time,Other,2
LI-OTH-20240627-001,dbt,DataEngineering,0.962,TF-IDF,Full-time,Other,2
LI-OTH-20240627-001,Databricks,Cloud,0.86,NER,Full-time,Other,2
LI-OTH-20240627-001,Spark,BigData,0.795,TF-IDF,Full-time,Other,2
SS-BER-20240717-001,Python,Programming,0.865,NER,Full-time,Berlin,3
SS-BER-20240717-001,Pandas,Programming,0.837,NER,Full-time,Berlin,3
SS-BER-20240717-001,TensorFlow,ML,0.84,TF-IDF,Full-time,Berlin,3
SS-BER-20240717-001,Git,DevOps,0.926,NER,Full-time,Berlin,3
SS-BER-20240717-001,Azure,Cloud,0.791,TF-IDF,Full-time,Berlin,3
SS-BER-20240717-001,NumPy,Programming,0.791,NER,Full-time,Berlin,3
SS-BER-20240717-001,SQL,Database,0.902,NER,Full-time,Berlin,3
SS-BER-20240717-001,Jupyter,Programming,0.888,NER,Full-time,Berlin,3
SS-BER-20240717-001,Machine Learning,ML,0.92,TF-IDF,Full-time,Berlin,3
SS-BER-20240717-001,Scikit-learn,ML,0.851,NER,Full-time,Berlin,3
SS-BER-20240717-001,R,Programming,0.918,NER,Full-time,Berlin,3
SS-BER-20240717-001,Seaborn,Programming,0.826,NER,Full-time,Berlin,3
SS-BER-20240717-001,Snowflake,Database,0.917,NER,Full-time,Berlin,3
LI-DOR-20240511-001,SSRS,Enterprise,0.826,NER,Full-time,Dortmund,4
LI-DOR-20240511-001,Excel,Office,0.904,TF-IDF,Full-time,Dortmund,4
LI-DOR-20240511-001,Matplotlib,Programming,0.849,NER,Full-time,Dortmund,4
LI-DOR-20240511-001,Power BI,Visualization,0.961,NER,Full-time,Dortmund,4
LI-DOR-20240511-001,MicroStrategy,Enterprise,0.944,NER,Full-time,Dortmund,4
LI-DOR-20240511-001,SQL,Database,0.959,TF-IDF,Full-time,Dortmund,4
LI-DOR-20240511-001,SAP,Enterprise,0.967,NER,Full-time,Dortmund,4
LI-DOR-20240511-001,Looker,Visualization,0.944,NER,Full-time,Dortmund,4
IND-BER-20240510-001,Python,Programming,0.829,NER,Full-time,Berlin,2
IND-BER-20240510-001,BigQuery,Database,0.943,TF-IDF,Full-time,Berlin,2
IND-BER-20240510-001,Kubeflow,ML,0.92,NER,Full-time,Berlin,2
IND-BER-20240510-001,Azure,Cloud,0.791,NER,Full-time,Berlin,2
IND-BER-20240510-001,SQL,Database,0.935,TF-IDF,Full-time,Berlin,2
IND-BER-20240510-001,Airflow,DataEngineering,0.968,NER,Full-time,Berlin,2
IND-BER-20240510-001,Hadoop,BigData,0.937,NER,Full-time,Berlin,2
IND-BER-20240510-001,Spark,BigData,0.795,TF-IDF,Full-time,Berlin,2
IND-BER-20240510-001,dbt,DataEngineering,0.875,TF-IDF,Full-time,Berlin,2
IND-BER-20240510-001,Databricks,Cloud,0.92,NER,Full-time,Berlin,2
IND-BER-20240510-001,AWS,Cloud,0.969,NER,Full-time,Berlin,2
SS-BER-20250101-001,SSRS,Enterprise,0.884,NER,Werkstudent,Berlin,4
SS-BER-20250101-001,Excel,Office,0.875,TF-IDF,Werkstudent,Berlin,4
SS-BER-20250101-001,Power BI,Visualization,0.93,NER,Werkstudent,Berlin,4
SS-BER-20250101-001,MicroStrategy,Enterprise,0.856,NER,Werkstudent,Berlin,4
SS-BER-20250101-001,SQL,Database,0.839,NER,Werkstudent,Berlin,4
SS-BER-20250101-001,Cognos,Enterprise,0.869,TF-IDF,Werkstudent,Berlin,4
SS-BER-20250101-001,Tableau,Visualization,0.955,TF-IDF,Werkstudent,Berlin,4
SS-BER-20250101-001,Looker,Visualization,0.902,TF-IDF,Werkstudent,Berlin,4
SS-ESS-20240528-001,Python,Programming,0.877,NER,Full-time,Essen,2
SS-ESS-20240528-001,BigQuery,Database,0.833,TF-IDF,Full-time,Essen,2
SS-ESS-20240528-001,Azure,Cloud,0.919,TF-IDF,Full-time,Essen,2
SS-ESS-20240528-001,SQL,Database,0.856,TF-IDF,Full-time,Essen,2
SS-ESS-20240528-001,Airflow,DataEngineering,0.884,NER,Full-time,Essen,2
SS-ESS-20240528-001,Spark,BigData,0.915,NER,Full-time,Essen,2
SS-ESS-20240528-001,Looker,Visualization,0.921,NER,Full-time,Essen,2
SS-ESS-20240528-001,Terraform,DataEngineering,0.85,NER,Full-time,Essen,2
SS-ESS-20240528-001,Docker,DevOps,0.966,TF-IDF,Full-time,Essen,2
SS-ESS-20240528-001,Snowflake,Database,0.851,TF-IDF,Full-time,Essen,2
SS-ESS-20240528-001,AWS,Cloud,0.902,NER,Full-time,Essen,2
SS-ESS-20240528-001,dbt,DataEngineering,0.832,NER,Full-time,Essen,2
LI-BER-20241024-001,Python,Programming,0.913,NER,Full-time,Berlin,1
LI-BER-20241024-001,Matplotlib,Programming,0.781,NER,Full-time,Berlin,1
LI-BER-20241024-001,Power BI,Visualization,0.889,NER,Full-time,Berlin,1
LI-BER-20241024-001,TensorFlow,ML,0.874,NER,Full-time,Berlin,1
LI-BER-20241024-001,Git,DevOps,0.943,NER,Full-time,Berlin,1
LI-BER-20241024-001,NumPy,Programming,0.833,TF-IDF,Full-time,Berlin,1
LI-BER-20241024-001,Excel,Office,0.909,TF-IDF,Full-time,Berlin,1
LI-BER-20241024-001,Machine Learning,ML,0.882,NER,Full-time,Berlin,1
SS-STU-20250114-001,Python,Programming,0.954,NER,Werkstudent,Stuttgart,1
SS-STU-20250114-001,Excel,Office,0.828,NER,Werkstudent,Stuttgart,1
SS-STU-20250114-001,Matplotlib,Programming,0.793,NER,Werkstudent,Stuttgart,1
SS-STU-20250114-001,Power BI,Visualization,0.881,TF-IDF,Werkstudent,Stuttgart,1
SS-STU-20250114-001,NumPy,Programming,0.786,TF-IDF,Werkstudent,Stuttgart,1
SS-STU-20250114-001,SQL,Database,0.838,NER,Werkstudent,Stuttgart,1
SS-STU-20250114-001,Jupyter,Programming,0.821,TF-IDF,Werkstudent,Stuttgart,1
SS-STU-20250114-001,Tableau,Visualization,0.939,NER,Werkstudent,Stuttgart,1
SS-STU-20250114-001,Machine Learning,ML,0.866,TF-IDF,Werkstudent,Stuttgart,1
LI-HAM-20250326-001,Python,Programming,0.845,NER,Praktikum,Hamburg,1
LI-HAM-20250326-001,Excel,Office,0.866,NER,Praktikum,Hamburg,1
LI-HAM-20250326-001,Power BI,Visualization,0.937,NER,Praktikum,Hamburg,1
LI-HAM-20250326-001,SQL,Database,0.816,TF-IDF,Praktikum,Hamburg,1
LI-HAM-20250326-001,Streamlit,Programming,0.83,NER,Praktikum,Hamburg,1
LI-HAM-20250326-001,R,Programming,0.783,NER,Praktikum,Hamburg,1
LI-HAM-20250326-001,Seaborn,Programming,0.954,NER,Praktikum,Hamburg,1
SS-OTH-20250123-001,Python,Programming,0.929,TF-IDF,Full-time,Other,1
SS-OTH-20250123-001,Excel,Office,0.903,NER,Full-time,Other,1
SS-OTH-20250123-001,Git,DevOps,0.969,TF-IDF,Full-time,Other,1
SS-OTH-20250123-001,SQL,Database,0.954,TF-IDF,Full-time,Other,1
SS-OTH-20250123-001,Machine Learning,ML,0.859,TF-IDF,Full-time,Other,1
SS-OTH-20250123-001,Tableau,Visualization,0.871,NER,Full-time,Other,1
SS-OTH-20250123-001,Power BI,Visualization,0.819,NER,Full-time,Other,1
LI-FRA-20240125-001,Python,Programming,0.955,NER,Werkstudent,Frankfurt,1
LI-FRA-20240125-001,GCP,Cloud,0.876,NER,Werkstudent,Frankfurt,1
LI-FRA-20240125-001,Excel,Office,0.782,NER,Werkstudent,Frankfurt,1
LI-FRA-20240125-001,Power BI,Visualization,0.878,NER,Werkstudent,Frankfurt,1
LI-FRA-20240125-001,Jupyter,Programming,0.831,TF-IDF,Werkstudent,Frankfurt,1
LI-FRA-20240125-001,Tableau,Visualization,0.927,TF-IDF,Werkstudent,Frankfurt,1
SS-HAM-20240117-001,Python,Programming,0.935,NER,Werkstudent,Hamburg,1
SS-HAM-20240117-001,BigQuery,Database,0.82,TF-IDF,Werkstudent,Hamburg,1
SS-HAM-20240117-001,Excel,Office,0.958,TF-IDF,Werkstudent,Hamburg,1
SS-HAM-20240117-001,Power BI,Visualization,0.849,NER,Werkstudent,Hamburg,1
SS-HAM-20240117-001,Azure,Cloud,0.912,TF-IDF,Werkstudent,Hamburg,1
SS-HAM-20240117-001,NumPy,Programming,0.885,NER,Werkstudent,Hamburg,1
SS-HAM-20240117-001,SQL,Database,0.845,TF-IDF,Werkstudent,Hamburg,1
SS-HAM-20240117-001,Snowflake,Database,0.933,NER,Werkstudent,Hamburg,1
SS-HAM-20240117-001,Looker,Visualization,0.934,TF-IDF,Werkstudent,Hamburg,1
IND-FRA-20240807-001,Git,DevOps,0.838,NER,Full-time,Frankfurt,2
IND-FRA-20240807-001,Azure,Cloud,0.954,TF-IDF,Full-time,Frankfurt,2
IND-FRA-20240807-001,SQL,Database,0.966,NER,Full-time,Frankfurt,2
IND-FRA-20240807-001,Airflow,DataEngineering,0.849,TF-IDF,Full-time,Frankfurt,2
IND-FRA-20240807-001,Spark,BigData,0.94,NER,Full-time,Frankfurt,2
IND-FRA-20240807-001,Docker,DevOps,0.852,NER,Full-time,Frankfurt,2
IND-FRA-20240807-001,Snowflake,Database,0.924,NER,Full-time,Frankfurt,2
IND-FRA-20240807-001,dbt,DataEngineering,0.821,NER,Full-time,Frankfurt,2
IND-FRA-20240807-001,Databricks,Cloud,0.959,NER,Full-time,Frankfurt,2
IND-FRA-20240807-001,Python,Programming,0.892,NER,Full-time,Frankfurt,2
IND-FRA-20240807-001,AWS,Cloud,0.881,TF-IDF,Full-time,Frankfurt,2
SS-BER-20240713-002,FastAPI,Programming,0.797,NER,Full-time,Berlin,3
SS-BER-20240713-002,Matplotlib,Programming,0.919,NER,Full-time,Berlin,3
SS-BER-20240713-002,TensorFlow,ML,0.962,NER,Full-time,Berlin,3
SS-BER-20240713-002,NumPy,Programming,0.936,TF-IDF,Full-time,Berlin,3
SS-BER-20240713-002,SQL,Database,0.816,NER,Full-time,Berlin,3
SS-BER-20240713-002,Machine Learning,ML,0.914,NER,Full-time,Berlin,3
SS-BER-20240713-002,PyTorch,ML,0.839,NER,Full-time,Berlin,3
SS-BER-20240713-002,MLflow,ML,0.8,TF-IDF,Full-time,Berlin,3
SS-BER-20240713-002,Scikit-learn,ML,0.946,TF-IDF,Full-time,Berlin,3
SS-BER-20240713-002,R,Programming,0.868,NER,Full-time,Berlin,3
SS-BER-20240713-002,Python,Programming,0.966,NER,Full-time,Berlin,3
SS-DÜS-20250118-002,Python,Programming,0.94,NER,Full-time,Düsseldorf,3
SS-DÜS-20250118-002,Pandas,Programming,0.813,TF-IDF,Full-time,Düsseldorf,3
SS-DÜS-20250118-002,Matplotlib,Programming,0.84,TF-IDF,Full-time,Düsseldorf,3
SS-DÜS-20250118-002,TensorFlow,ML,0.952,NER,Full-time,Düsseldorf,3
SS-DÜS-20250118-002,Git,DevOps,0.797,NER,Full-time,Düsseldorf,3
SS-DÜS-20250118-002,NumPy,Programming,0.836,TF-IDF,Full-time,Düsseldorf,3
SS-DÜS-20250118-002,SQL,Database,0.797,NER,Full-time,Düsseldorf,3
SS-DÜS-20250118-002,Jupyter,Programming,0.796,NER,Full-time,Düsseldorf,3
SS-DÜS-20250118-002,Machine Learning,ML,0.849,NER,Full-time,Düsseldorf,3
SS-DÜS-20250118-002,PyTorch,ML,0.961,NER,Full-time,Düsseldorf,3
SS-DÜS-20250118-002,Spark,BigData,0.822,NER,Full-time,Düsseldorf,3
SS-DÜS-20250118-002,Scikit-learn,ML,0.791,NER,Full-time,Düsseldorf,3
SS-DÜS-20250118-002,R,Programming,0.836,TF-IDF,Full-time,Düsseldorf,3
LI-MUN-20240712-002,Python,Programming,0.864,NER,Werkstudent,Munich,1
LI-MUN-20240712-002,Excel,Office,0.908,NER,Werkstudent,Munich,1
LI-MUN-20240712-002,Matplotlib,Programming,0.95,TF-IDF,Werkstudent,Munich,1
LI-MUN-20240712-002,Power BI,Visualization,0.97,TF-IDF,Werkstudent,Munich,1
LI-MUN-20240712-002,Git,DevOps,0.849,TF-IDF,Werkstudent,Munich,1
LI-MUN-20240712-002,NumPy,Programming,0.838,NER,Werkstudent,Munich,1
LI-MUN-20240712-002,SQL,Database,0.841,TF-IDF,Werkstudent,Munich,1
LI-MUN-20240712-002,Jupyter,Programming,0.921,TF-IDF,Werkstudent,Munich,1
LI-MUN-20240712-002,Tableau,Visualization,0.825,NER,Werkstudent,Munich,1
IND-BER-20240515-002,Python,Programming,0.842,NER,Full-time,Berlin,3
IND-BER-20240515-002,Pandas,Programming,0.803,TF-IDF,Full-time,Berlin,3
IND-BER-20240515-002,Matplotlib,Programming,0.921,NER,Full-time,Berlin,3
IND-BER-20240515-002,TensorFlow,ML,0.894,NER,Full-time,Berlin,3
IND-BER-20240515-002,Git,DevOps,0.807,TF-IDF,Full-time,Berlin,3
IND-BER-20240515-002,Jupyter,Programming,0.943,TF-IDF,Full-time,Berlin,3
IND-BER-20240515-002,Machine Learning,ML,0.831,NER,Full-time,Berlin,3
IND-BER-20240515-002,PyTorch,ML,0.79,NER,Full-time,Berlin,3
IND-BER-20240515-002,MLflow,ML,0.91,TF-IDF,Full-time,Berlin,3
IND-BER-20240515-002,R,Programming,0.954,NER,Full-time,Berlin,3
IND-NUR-20240227-001,FastAPI,Programming,0.784,NER,Full-time,Nuremberg,3
IND-NUR-20240227-001,Python,Programming,0.954,TF-IDF,Full-time,Nuremberg,3
IND-NUR-20240227-001,Matplotlib,Programming,0.967,TF-IDF,Full-time,Nuremberg,3
IND-NUR-20240227-001,TensorFlow,ML,0.911,NER,Full-time,Nuremberg,3
IND-NUR-20240227-001,Git,DevOps,0.783,TF-IDF,Full-time,Nuremberg,3
IND-NUR-20240227-001,NumPy,Programming,0.901,NER,Full-time,Nuremberg,3
IND-NUR-20240227-001,SQL,Database,0.906,NER,Full-time,Nuremberg,3
IND-NUR-20240227-001,Machine Learning,ML,0.932,NER,Full-time,Nuremberg,3
IND-NUR-20240227-001,Hadoop,BigData,0.857,NER,Full-time,Nuremberg,3
IND-NUR-20240227-001,R,Programming,0.859,TF-IDF,Full-time,Nuremberg,3
SS-BER-20240205-003,SSRS,Enterprise,0.956,NER,Full-time,Berlin,4
SS-BER-20240205-003,Power BI,Visualization,0.911,TF-IDF,Full-time,Berlin,4
SS-BER-20240205-003,MicroStrategy,Enterprise,0.848,TF-IDF,Full-time,Berlin,4
SS-BER-20240205-003,SQL,Database,0.812,TF-IDF,Full-time,Berlin,4
SS-BER-20240205-003,SAP,Enterprise,0.939,TF-IDF,Full-time,Berlin,4
SS-BER-20240205-003,Cognos,Enterprise,0.928,NER,Full-time,Berlin,4
SS-BER-20240205-003,Looker,Visualization,0.786,NER,Full-time,Berlin,4
SS-BER-20240205-003,Tableau,Visualization,0.9,TF-IDF,Full-time,Berlin,4
SS-BER-20240205-003,Excel,Office,0.889,NER,Full-time,Berlin,4
SS-HAM-20240917-002,SSRS,Enterprise,0.922,NER,Werkstudent,Hamburg,4
SS-HAM-20240917-002,Excel,Office,0.846,NER,Werkstudent,Hamburg,4
SS-HAM-20240917-002,Power BI,Visualization,0.806,NER,Werkstudent,Hamburg,4
SS-HAM-20240917-002,SQL,Database,0.874,NER,Werkstudent,Hamburg,4
SS-HAM-20240917-002,SAP,Enterprise,0.885,TF-IDF,Werkstudent,Hamburg,4
SS-HAM-20240917-002,Cognos,Enterprise,0.789,NER,Werkstudent,Hamburg,4
SS-HAM-20240917-002,AWS,Cloud,0.81,NER,Werkstudent,Hamburg,4
SS-HAM-20240917-002,Python,Programming,0.789,TF-IDF,Werkstudent,Hamburg,4
SS-HAM-20240917-002,Tableau,Visualization,0.953,NER,Werkstudent,Hamburg,4
SS-HAM-20241013-001,FastAPI,Programming,0.886,TF-IDF,Werkstudent,Hamburg,3
SS-HAM-20241013-001,Python,Programming,0.874,NER,Werkstudent,Hamburg,3
SS-HAM-20241013-001,Pandas,Programming,0.828,NER,Werkstudent,Hamburg,3
SS-HAM-20241013-001,TensorFlow,ML,0.886,NER,Werkstudent,Hamburg,3
SS-HAM-20241013-001,Git,DevOps,0.808,NER,Werkstudent,Hamburg,3
SS-HAM-20241013-001,NumPy,Programming,0.797,NER,Werkstudent,Hamburg,3
SS-HAM-20241013-001,SQL,Database,0.815,NER,Werkstudent,Hamburg,3
SS-HAM-20241013-001,Jupyter,Programming,0.843,TF-IDF,Werkstudent,Hamburg,3
SS-HAM-20241013-001,PyTorch,ML,0.948,NER,Werkstudent,Hamburg,3
SS-HAM-20241013-001,MLflow,ML,0.914,NER,Werkstudent,Hamburg,3
SS-HAM-20241013-001,Spark,BigData,0.954,TF-IDF,Werkstudent,Hamburg,3
SS-HAM-20241013-001,Streamlit,Programming,0.856,TF-IDF,Werkstudent,Hamburg,3
SS-HAM-20241013-001,Machine Learning,ML,0.788,TF-IDF,Werkstudent,Hamburg,3
LI-STU-20240512-001,Python,Programming,0.785,NER,Full-time,Stuttgart,2
LI-STU-20240512-001,Kafka,BigData,0.83,TF-IDF,Full-time,Stuttgart,2
LI-STU-20240512-001,Git,DevOps,0.929,NER,Full-time,Stuttgart,2
LI-STU-20240512-001,Azure,Cloud,0.948,NER,Full-time,Stuttgart,2
LI-STU-20240512-001,Airflow,DataEngineering,0.866,TF-IDF,Full-time,Stuttgart,2
LI-STU-20240512-001,Spark,BigData,0.912,TF-IDF,Full-time,Stuttgart,2
LI-STU-20240512-001,AWS,Cloud,0.964,NER,Full-time,Stuttgart,2
LI-STU-20240512-001,Kubernetes,DevOps,0.916,NER,Full-time,Stuttgart,2
LI-STU-20240512-001,Databricks,Cloud,0.829,NER,Full-time,Stuttgart,2
SS-FRA-20241209-004,Python,Programming,0.901,TF-IDF,Full-time,Frankfurt,4
SS-FRA-20241209-004,SSRS,Enterprise,0.876,TF-IDF,Full-time,Frankfurt,4
SS-FRA-20241209-004,Excel,Office,0.855,NER,Full-time,Frankfurt,4
SS-FRA-20241209-004,Power BI,Visualization,0.819,NER,Full-time,Frankfurt,4
SS-FRA-20241209-004,MicroStrategy,Enterprise,0.951,NER,Full-time,Frankfurt,4
SS-FRA-20241209-004,NumPy,Programming,0.899,NER,Full-time,Frankfurt,4
SS-FRA-20241209-004,SQL,Database,0.862,NER,Full-time,Frankfurt,4
SS-FRA-20241209-004,SAP,Enterprise,0.822,TF-IDF,Full-time,Frankfurt,4
SS-DOR-20250125-001,Python,Programming,0.874,TF-IDF,Full-time,Dortmund,2
SS-DOR-20250125-001,BigQuery,Database,0.956,TF-IDF,Full-time,Dortmund,2
SS-DOR-20250125-001,Kafka,BigData,0.918,TF-IDF,Full-time,Dortmund,2
SS-DOR-20250125-001,Power BI,Visualization,0.846,TF-IDF,Full-time,Dortmund,2
SS-DOR-20250125-001,Git,DevOps,0.898,NER,Full-time,Dortmund,2
SS-DOR-20250125-001,Azure,Cloud,0.794,TF-IDF,Full-time,Dortmund,2
SS-DOR-20250125-001,Airflow,DataEngineering,0.905,NER,Full-time,Dortmund,2
SS-DOR-20250125-001,Hadoop,BigData,0.859,NER,Full-time,Dortmund,2
SS-DOR-20250125-001,Spark,BigData,0.948,NER,Full-time,Dortmund,2
SS-DOR-20250125-001,Cognos,Enterprise,0.94,NER,Full-time,Dortmund,2
SS-DOR-20250125-001,Docker,DevOps,0.948,NER,Full-time,Dortmund,2
SS-DOR-20250125-001,dbt,DataEngineering,0.932,NER,Full-time,Dortmund,2
SS-DOR-20250125-001,Databricks,Cloud,0.886,NER,Full-time,Dortmund,2
SS-DOR-20250125-001,AWS,Cloud,0.955,TF-IDF,Full-time,Dortmund,2
LI-HAM-20250116-001,Python,Programming,0.938,NER,Praktikum,Hamburg,1
LI-HAM-20250116-001,Pandas,Programming,0.906,TF-IDF,Praktikum,Hamburg,1
LI-HAM-20250116-001,Kafka,BigData,0.951,NER,Praktikum,Hamburg,1
LI-HAM-20250116-001,Excel,Office,0.923,TF-IDF,Praktikum,Hamburg,1
LI-HAM-20250116-001,Matplotlib,Programming,0.783,TF-IDF,Praktikum,Hamburg,1
LI-HAM-20250116-001,Power BI,Visualization,0.783,NER,Praktikum,Hamburg,1
LI-HAM-20250116-001,Git,DevOps,0.803,NER,Praktikum,Hamburg,1
LI-HAM-20250116-001,NumPy,Programming,0.943,TF-IDF,Praktikum,Hamburg,1
LI-HAM-20250116-001,SQL,Database,0.892,NER,Praktikum,Hamburg,1
